,Open,High,Low,Close,Adj Close,Volume
2022-04-23 04:00:00+00:00,39485.234375,39558.328125,39352.203125,39536.0859375,39536.0859375,0
2022-04-23 05:00:00+00:00,39541.015625,39609.38671875,39536.6015625,39580.56640625,39580.56640625,0
2022-04-23 06:00:00+00:00,39581.14453125,39656.00390625,39572.0859375,39612.14453125,39612.14453125,0
2022-04-23 07:00:00+00:00,39612.5234375,39640.1328125,39586.51953125,39595.07421875,39595.07421875,0
2022-04-23 08:00:00+00:00,39600.54296875,39680.66015625,39571.7109375,39642.2578125,39642.2578125,0
2022-04-23 09:00:00+00:00,39643.84375,39652.3046875,39532.80078125,39540.76171875,39540.76171875,0
2022-04-23 10:00:00+00:00,39542.38671875,39640.44921875,39542.38671875,39623.5703125,39623.5703125,0
2022-04-23 11:00:00+00:00,39625.96484375,39672.3046875,39620.515625,39630.01953125,39630.01953125,0
2022-04-23 12:00:00+00:00,39637.109375,39750.2109375,39571.859375,39712.42578125,39712.42578125,0
2022-04-23 13:00:00+00:00,39707.23046875,39769.34375,39681.43359375,39710.23828125,39710.23828125,0
2022-04-23 14:00:00+00:00,39710.2890625,39754.921875,39668.1953125,39695.984375,39695.984375,0
2022-04-23 15:00:00+00:00,39700.234375,39802.66015625,39695.1796875,39799.02734375,39799.02734375,0
2022-04-23 16:00:00+00:00,39797.78125,39935.859375,39764.4453125,39891.19140625,39891.19140625,0
2022-04-23 17:00:00+00:00,39883.1875,39883.1875,39746.32421875,39816.859375,39816.859375,0
2022-04-23 18:00:00+00:00,39815.0859375,39840.32421875,39697.01953125,39697.01953125,39697.01953125,0
2022-04-23 19:00:00+00:00,39693.578125,39764.70703125,39690.6640625,39764.70703125,39764.70703125,0
2022-04-23 20:00:00+00:00,39764.390625,39816.16015625,39764.390625,39803.3359375,39803.3359375,0
2022-04-23 21:00:00+00:00,39801.7109375,39896.39453125,39801.7109375,39888.4375,39888.4375,0
2022-04-23 22:00:00+00:00,39891.546875,39924.83203125,39844.0078125,39844.0078125,39844.0078125,0
2022-04-23 23:00:00+00:00,39842.23828125,39842.23828125,39489.46484375,39489.46484375,39489.46484375,349188096
2022-04-24 00:00:00+00:00,39478.375,39638.4609375,39466.45703125,39599.90234375,39599.90234375,45257728
2022-04-24 01:00:00+00:00,39596.87890625,39641.00390625,39522.59765625,39525.66796875,39525.66796875,19900416
2022-04-24 02:00:00+00:00,39524.8671875,39616.05078125,39502.3046875,39577.94140625,39577.94140625,15477760
2022-04-24 03:00:00+00:00,39578.19921875,39805.05078125,39567.6953125,39771.234375,39771.234375,297774080
2022-04-24 04:00:00+00:00,39772.35546875,39802.10546875,39710.421875,39727.33203125,39727.33203125,0
2022-04-24 05:00:00+00:00,39729.66796875,39729.8828125,39688.390625,39692.6015625,39692.6015625,0
2022-04-24 06:00:00+00:00,39692.609375,39784.9765625,39687.3671875,39749.2734375,39749.2734375,99773440
2022-04-24 07:00:00+00:00,39748.9296875,39789.4140625,39746.703125,39760.04296875,39760.04296875,0
2022-04-24 08:00:00+00:00,39760.796875,39799.890625,39750.890625,39760.95703125,39760.95703125,0
2022-04-24 09:00:00+00:00,39757.67578125,39781.8359375,39710.35546875,39772.81640625,39772.81640625,0
2022-04-24 10:00:00+00:00,39771.09375,39791.171875,39675.953125,39699.96875,39699.96875,0
2022-04-24 11:00:00+00:00,39704.07421875,39723.79296875,39607.52734375,39619.671875,39619.671875,125878272
2022-04-24 12:00:00+00:00,39621.1328125,39664.453125,39582.7890625,39584.09375,39584.09375,0
2022-04-24 13:00:00+00:00,39587.1875,39595.7421875,39422.26171875,39569.85546875,39569.85546875,353816576
2022-04-24 14:00:00+00:00,39573.5390625,39845.92578125,39435.3125,39828.6328125,39828.6328125,668281856
2022-04-24 15:00:00+00:00,39816.1796875,39816.1796875,39665.5,39670.94140625,39670.94140625,126396416
2022-04-24 16:00:00+00:00,39672.71484375,39701.99609375,39233.5390625,39530.35546875,39530.35546875,0
2022-04-24 17:00:00+00:00,39531.0625,39531.0625,39277.08203125,39417.8203125,39417.8203125,838674432
2022-04-24 18:00:00+00:00,39416.6875,39643.6484375,39416.6875,39643.6484375,39643.6484375,334026752
2022-04-24 19:00:00+00:00,39653.2890625,39740.85546875,39653.2890625,39696.29296875,39696.29296875,269903872
2022-04-24 20:00:00+00:00,39695.87109375,39717.0078125,39511.1328125,39511.1328125,39511.1328125,167520256
2022-04-24 21:00:00+00:00,39513.76953125,39618.1796875,39494.84765625,39618.1796875,39618.1796875,152219648
2022-04-24 22:00:00+00:00,39620.65625,39738.0,39569.3125,39580.3671875,39580.3671875,248281088
2022-04-24 23:00:00+00:00,39579.12890625,39581.21484375,39467.16796875,39467.16796875,39467.16796875,0
2022-04-25 00:00:00+00:00,39472.60546875,39487.9765625,38919.62109375,38919.62109375,38919.62109375,1277106176
2022-04-25 01:00:00+00:00,38908.23828125,39084.8046875,38812.45703125,39070.31640625,39070.31640625,5042493440
2022-04-25 02:00:00+00:00,39083.8125,39115.91796875,39014.625,39070.125,39070.125,1871507456
2022-04-25 03:00:00+00:00,39078.796875,39251.85546875,39078.796875,39245.734375,39245.734375,258422784
2022-04-25 04:00:00+00:00,39245.8671875,39252.4296875,39131.1328125,39166.953125,39166.953125,193044480
2022-04-25 05:00:00+00:00,39165.19140625,39220.57421875,39011.08203125,39025.62890625,39025.62890625,209514496
2022-04-25 06:00:00+00:00,39020.67578125,39036.2578125,38740.3515625,38740.3515625,38740.3515625,767297536
2022-04-25 07:00:00+00:00,38719.7421875,38719.7421875,38409.765625,38484.3984375,38484.3984375,1893232640
2022-04-25 08:00:00+00:00,38482.9609375,38557.984375,38435.84765625,38440.69140625,38440.69140625,0
2022-04-25 09:00:00+00:00,38439.16796875,38609.07421875,38338.37890625,38591.30859375,38591.30859375,933392384
2022-04-25 10:00:00+00:00,38594.9296875,38628.55859375,38500.09765625,38503.0,38503.0,389720064
2022-04-25 11:00:00+00:00,38496.22265625,38855.125,38408.8046875,38816.15625,38816.15625,1460475904
2022-04-25 12:00:00+00:00,38824.265625,38955.8046875,38780.75390625,38833.77734375,38833.77734375,790874112
2022-04-25 13:00:00+00:00,38834.87890625,39139.609375,38708.49609375,38846.1875,38846.1875,1476823040
2022-04-25 14:00:00+00:00,38831.6015625,39325.08203125,38743.21875,39102.74609375,39102.74609375,1774161920
2022-04-25 15:00:00+00:00,39089.3671875,39270.1953125,38992.00390625,39018.48046875,39018.48046875,1062893568
2022-04-25 16:00:00+00:00,39014.9296875,39594.21875,38988.5703125,39521.10546875,39521.10546875,0
2022-04-25 17:00:00+00:00,39515.01171875,39544.88671875,39399.90625,39414.2109375,39414.2109375,124841984
2022-04-25 18:00:00+00:00,39414.23046875,40154.86328125,39367.5234375,40078.1484375,40078.1484375,1320480768
2022-04-25 19:00:00+00:00,40053.8359375,40287.58203125,39829.4765625,40232.8828125,40232.8828125,1840726016
2022-04-25 20:00:00+00:00,40220.06640625,40285.31640625,40120.54296875,40142.27734375,40142.27734375,523800576
2022-04-25 21:00:00+00:00,40144.37890625,40205.65625,40094.296875,40200.765625,40200.765625,156284928
2022-04-25 22:00:00+00:00,40206.87890625,40470.94140625,40164.10546875,40375.54296875,40375.54296875,533229568
2022-04-25 23:00:00+00:00,40373.390625,40491.75390625,40296.328125,40458.96875,40458.96875,448700416
2022-04-26 00:00:00+00:00,40448.421875,40648.0390625,40411.9296875,40575.82421875,40575.82421875,0
2022-04-26 01:00:00+00:00,40575.04296875,40587.24609375,40475.59765625,40476.15234375,40476.15234375,0
2022-04-26 02:00:00+00:00,40473.203125,40554.58984375,40436.015625,40494.26171875,40494.26171875,0
2022-04-26 03:00:00+00:00,40500.4609375,40593.4140625,40500.4609375,40527.2890625,40527.2890625,0
2022-04-26 04:00:00+00:00,40524.66015625,40610.98046875,40505.98828125,40588.5703125,40588.5703125,132677632
2022-04-26 05:00:00+00:00,40578.8359375,40644.84765625,40557.21875,40606.625,40606.625,62136320
2022-04-26 06:00:00+00:00,40604.828125,40604.828125,40491.43359375,40519.94140625,40519.94140625,0
2022-04-26 07:00:00+00:00,40516.22265625,40644.21484375,40468.7421875,40615.890625,40615.890625,0
2022-04-26 08:00:00+00:00,40611.34375,40713.890625,40501.58203125,40505.31640625,40505.31640625,0
2022-04-26 09:00:00+00:00,40512.21484375,40525.1875,40395.1875,40402.4609375,40402.4609375,63377408
2022-04-26 10:00:00+00:00,40397.046875,40424.828125,40365.21875,40387.42578125,40387.42578125,0
2022-04-26 11:00:00+00:00,40384.98046875,40521.3203125,40330.28515625,40478.98828125,40478.98828125,0
2022-04-26 12:00:00+00:00,40474.10546875,40584.83984375,40307.9375,40325.57421875,40325.57421875,0
2022-04-26 13:00:00+00:00,40318.68359375,40330.46484375,39925.98046875,39925.98046875,39925.98046875,69404672
2022-04-26 14:00:00+00:00,39912.59765625,39912.59765625,39357.87109375,39359.48828125,39359.48828125,228679680
2022-04-26 15:00:00+00:00,39338.43359375,39347.41796875,38791.3125,38791.3125,38791.3125,757071872
2022-04-26 16:00:00+00:00,38772.92578125,38844.5,38527.890625,38678.30078125,38678.30078125,0
2022-04-26 17:00:00+00:00,38667.859375,38691.71484375,38172.0,38439.34765625,38439.34765625,1190504448
2022-04-26 18:00:00+00:00,38422.2421875,38436.2265625,38294.25390625,38418.22265625,38418.22265625,0
2022-04-26 19:00:00+00:00,38416.171875,38532.88671875,38009.421875,38347.51953125,38347.51953125,368906240
2022-04-26 20:00:00+00:00,38343.796875,38349.80859375,37884.984375,38084.5390625,38084.5390625,1192947712
2022-04-26 21:00:00+00:00,38100.62109375,38426.91015625,38093.91015625,38381.59765625,38381.59765625,567277568
2022-04-26 22:00:00+00:00,38380.83203125,38433.2421875,38278.23828125,38290.41796875,38290.41796875,0
2022-04-26 23:00:00+00:00,38288.91796875,38288.91796875,37918.67578125,38115.2421875,38115.2421875,777648128
2022-04-27 00:00:00+00:00,38120.30078125,38215.72265625,37997.3125,38161.34375,38161.34375,271462400
2022-04-27 01:00:00+00:00,38168.59765625,38303.44140625,38168.59765625,38301.0078125,38301.0078125,394854400
2022-04-27 02:00:00+00:00,38303.04296875,38408.22265625,38300.44140625,38401.953125,38401.953125,188465152
2022-04-27 03:00:00+00:00,38409.796875,38445.328125,38368.8203125,38368.8203125,38368.8203125,240709632
2022-04-27 04:00:00+00:00,38366.8046875,38445.8203125,38347.95703125,38414.828125,38414.828125,159277056
2022-04-27 05:00:00+00:00,38415.953125,38502.53125,38408.078125,38449.39453125,38449.39453125,120926208
2022-04-27 06:00:00+00:00,38440.140625,38660.68359375,38429.8984375,38626.81640625,38626.81640625,75808768
2022-04-27 07:00:00+00:00,38634.84765625,38895.953125,38634.84765625,38895.953125,38895.953125,676806656
2022-04-27 08:00:00+00:00,38900.40625,39161.33203125,38792.55078125,38960.671875,38960.671875,1218912256
2022-04-27 09:00:00+00:00,38965.06640625,39085.9140625,38900.43359375,39080.41015625,39080.41015625,521342976
2022-04-27 10:00:00+00:00,39077.59765625,39103.46875,38991.08984375,39103.46875,39103.46875,259895296
2022-04-27 11:00:00+00:00,39098.51953125,39100.85546875,38761.41015625,38954.07421875,38954.07421875,255299584
2022-04-27 12:00:00+00:00,38948.16796875,39090.66015625,38918.78125,38922.1171875,38922.1171875,430968832
2022-04-27 13:00:00+00:00,38918.80859375,39397.91796875,38836.828125,39328.9921875,39328.9921875,497975296
2022-04-27 14:00:00+00:00,39328.140625,39340.859375,38555.90234375,38719.7890625,38719.7890625,196608
2022-04-27 15:00:00+00:00,38721.72265625,39021.01171875,38708.30078125,38962.3671875,38962.3671875,93069312
2022-04-27 16:00:00+00:00,38978.90234375,39256.26171875,38978.90234375,39164.234375,39164.234375,0
2022-04-27 17:00:00+00:00,39171.30859375,39202.73828125,39018.7890625,39127.25,39127.25,0
2022-04-27 18:00:00+00:00,39125.4296875,39159.17578125,38877.39453125,38877.39453125,38877.39453125,0
2022-04-27 19:00:00+00:00,38863.23828125,38863.23828125,38730.6328125,38859.49609375,38859.49609375,0
2022-04-27 20:00:00+00:00,38863.1328125,39183.546875,38861.8046875,39113.65625,39113.65625,0
2022-04-27 21:00:00+00:00,39110.2734375,39268.37109375,39110.00390625,39207.9140625,39207.9140625,0
2022-04-27 22:00:00+00:00,39215.94921875,39252.12109375,39091.671875,39096.109375,39096.109375,0
2022-04-27 23:00:00+00:00,39085.37890625,39246.50390625,39085.37890625,39242.2421875,39242.2421875,0
2022-04-28 00:00:00+00:00,39241.4296875,39366.91796875,39163.73828125,39350.76953125,39350.76953125,0
2022-04-28 01:00:00+00:00,39353.734375,39600.1171875,39258.64453125,39265.60546875,39265.60546875,315695104
2022-04-28 02:00:00+00:00,39266.5,39447.09765625,39243.55859375,39439.1015625,39439.1015625,40222720
2022-04-28 03:00:00+00:00,39439.1796875,39487.4296875,39354.18359375,39363.2578125,39363.2578125,378748928
2022-04-28 04:00:00+00:00,39362.73046875,39376.36328125,39323.55078125,39375.796875,39375.796875,131665920
2022-04-28 05:00:00+00:00,39383.10546875,39406.33203125,39268.9765625,39327.89453125,39327.89453125,176988160
2022-04-28 06:00:00+00:00,39325.359375,39419.0625,39300.47265625,39379.234375,39379.234375,0
2022-04-28 07:00:00+00:00,39381.17578125,39574.75390625,39381.17578125,39440.57421875,39440.57421875,0
2022-04-28 08:00:00+00:00,39437.21484375,39663.13671875,39389.953125,39663.13671875,39663.13671875,484718592
2022-04-28 09:00:00+00:00,39648.18359375,39786.8671875,39638.3671875,39765.9375,39765.9375,458270720
2022-04-28 10:00:00+00:00,39763.70703125,39798.5078125,39630.66015625,39686.3515625,39686.3515625,133093376
2022-04-28 11:00:00+00:00,39686.3203125,39735.5703125,39646.5859375,39679.3125,39679.3125,0
2022-04-28 12:00:00+00:00,39676.7734375,39779.5859375,39572.83203125,39572.83203125,39572.83203125,0
2022-04-28 13:00:00+00:00,39573.4921875,39573.4921875,39134.33203125,39148.26953125,39148.26953125,232450048
2022-04-28 14:00:00+00:00,39141.796875,39164.46875,38941.421875,39164.03515625,39164.03515625,0
2022-04-28 15:00:00+00:00,39223.9453125,40063.59375,39223.9453125,39382.32421875,39382.32421875,2242514944
2022-04-28 16:00:00+00:00,39390.79296875,39972.5078125,39354.66796875,39864.3125,39864.3125,0
2022-04-28 17:00:00+00:00,39881.7421875,40187.45703125,39881.7421875,40187.45703125,40187.45703125,726861824
2022-04-28 18:00:00+00:00,40194.546875,40269.46484375,40121.38671875,40130.7578125,40130.7578125,392105984
2022-04-28 19:00:00+00:00,40123.6328125,40178.9453125,39945.390625,39945.390625,39945.390625,0
2022-04-28 20:00:00+00:00,39948.625,40097.37890625,39782.74609375,39940.734375,39940.734375,691363840
2022-04-28 21:00:00+00:00,39939.06640625,39963.60546875,39797.37109375,39846.1015625,39846.1015625,61206528
2022-04-28 22:00:00+00:00,39844.65234375,39849.91796875,39681.34375,39772.9453125,39772.9453125,234500096
2022-04-28 23:00:00+00:00,39777.97265625,39809.87890625,39706.47265625,39770.60546875,39770.60546875,164442112
2022-04-29 00:00:00+00:00,39768.6171875,39832.6328125,39704.66015625,39815.0625,39815.0625,333162496
2022-04-29 01:00:00+00:00,39815.34375,39887.26953125,39790.12109375,39813.48828125,39813.48828125,0
2022-04-29 02:00:00+00:00,39815.24609375,39821.15625,39533.64453125,39533.64453125,39533.64453125,105291776
2022-04-29 03:00:00+00:00,39540.828125,39545.49609375,39410.05859375,39501.59375,39501.59375,148277248
2022-04-29 04:00:00+00:00,39501.16015625,39563.0625,39411.87890625,39558.078125,39558.078125,455786496
2022-04-29 05:00:00+00:00,39555.625,39604.5078125,39507.05859375,39509.94921875,39509.94921875,205283328
2022-04-29 06:00:00+00:00,39507.7109375,39558.953125,39446.73828125,39507.0,39507.0,259403776
2022-04-29 07:00:00+00:00,39505.796875,39579.6171875,39461.40234375,39579.3046875,39579.3046875,0
2022-04-29 08:00:00+00:00,39584.1484375,39603.3359375,39426.08984375,39426.08984375,39426.08984375,0
2022-04-29 09:00:00+00:00,39426.62109375,39426.62109375,39142.6484375,39158.65625,39158.65625,0
2022-04-29 10:00:00+00:00,39153.1796875,39213.609375,38811.06640625,38825.71484375,38825.71484375,505110528
2022-04-29 11:00:00+00:00,38813.44921875,38887.2265625,38698.15625,38783.640625,38783.640625,741478400
2022-04-29 12:00:00+00:00,38778.38671875,39077.0390625,38715.92578125,38943.1484375,38943.1484375,480399360
2022-04-29 13:00:00+00:00,38943.51171875,39217.87890625,38859.234375,39217.87890625,39217.87890625,33366016
2022-04-29 14:00:00+00:00,39222.05859375,39263.59765625,38843.8125,38941.52734375,38941.52734375,204664832
2022-04-29 15:00:00+00:00,38946.09765625,39082.26171875,38896.51953125,39015.19140625,39015.19140625,0
2022-04-29 16:00:00+00:00,39015.828125,39019.70703125,38524.921875,38527.76953125,38527.76953125,0
2022-04-29 17:00:00+00:00,38536.36328125,38663.6953125,38536.36328125,38647.7734375,38647.7734375,0
2022-04-29 18:00:00+00:00,38646.07421875,38660.390625,38427.8203125,38483.3359375,38483.3359375,35205120
2022-04-29 19:00:00+00:00,38493.23046875,38568.6484375,38235.53515625,38301.10546875,38301.10546875,836136960
2022-04-29 20:00:00+00:00,38310.24609375,38568.3828125,38310.24609375,38568.0390625,38568.0390625,0
2022-04-29 21:00:00+00:00,38566.73828125,38626.78515625,38500.15625,38541.515625,38541.515625,0
2022-04-29 22:00:00+00:00,38543.0546875,38624.04296875,38480.9921875,38614.671875,38614.671875,2940076032
2022-04-29 23:00:00+00:00,38618.0390625,38663.94921875,38591.703125,38610.296875,38610.296875,0
2022-04-30 00:00:00+00:00,38605.859375,38733.73828125,38597.5625,38629.71484375,38629.71484375,0
2022-04-30 01:00:00+00:00,38636.07421875,38749.29296875,38636.07421875,38716.69140625,38716.69140625,11184128
2022-04-30 02:00:00+00:00,38713.80078125,38771.2109375,38681.703125,38701.66796875,38701.66796875,0
2022-04-30 03:00:00+00:00,38700.34765625,38701.66796875,38620.0859375,38672.53515625,38672.53515625,0
2022-04-30 04:00:00+00:00,38671.765625,38695.7421875,38558.546875,38567.1171875,38567.1171875,0
2022-04-30 05:00:00+00:00,38568.4140625,38727.08984375,38568.4140625,38719.86328125,38719.86328125,0
2022-04-30 06:00:00+00:00,38721.01171875,38730.6875,38672.5859375,38694.1015625,38694.1015625,0
2022-04-30 07:00:00+00:00,38695.53125,38719.69921875,38654.74609375,38656.83203125,38656.83203125,0
2022-04-30 08:00:00+00:00,38659.4609375,38689.59375,38588.88671875,38635.01953125,38635.01953125,0
2022-04-30 09:00:00+00:00,38635.23828125,38640.3671875,38577.28515625,38634.30078125,38634.30078125,0
2022-04-30 10:00:00+00:00,38635.80078125,38658.91796875,38602.83984375,38602.83984375,38602.83984375,0
2022-04-30 11:00:00+00:00,38604.1484375,38629.4375,38596.578125,38610.625,38610.625,0
2022-04-30 12:00:00+00:00,38604.48046875,38619.0625,38558.88671875,38558.88671875,38558.88671875,0
2022-04-30 13:00:00+00:00,38558.55078125,38634.4921875,38522.76953125,38527.08203125,38527.08203125,0
2022-04-30 14:00:00+00:00,38524.32421875,38572.19140625,38311.14453125,38318.0234375,38318.0234375,0
2022-04-30 15:00:00+00:00,38306.61328125,38506.44140625,38242.33203125,38482.48828125,38482.48828125,139683840
2022-04-30 16:00:00+00:00,38487.91796875,38593.5078125,38482.72265625,38482.72265625,38482.72265625,0
2022-04-30 17:00:00+00:00,38474.375,38474.375,38272.63671875,38289.03125,38289.03125,99616768
2022-04-30 18:00:00+00:00,38298.078125,38356.01953125,38252.85546875,38329.77734375,38329.77734375,0
2022-04-30 19:00:00+00:00,38332.71484375,38474.1796875,38332.71484375,38470.2890625,38470.2890625,0
2022-04-30 20:00:00+00:00,38470.7421875,38470.7421875,38332.04296875,38337.265625,38337.265625,0
2022-04-30 21:00:00+00:00,38334.4453125,38365.30078125,38286.62109375,38332.52734375,38332.52734375,110688256
2022-04-30 22:00:00+00:00,38332.12890625,38369.859375,38241.59375,38273.9765625,38273.9765625,330874880
2022-04-30 23:00:00+00:00,38271.8125,38278.16015625,37697.94140625,37717.0859375,37717.0859375,2289547264
2022-05-01 00:00:00+00:00,37713.265625,37808.359375,37674.14453125,37733.203125,37733.203125,670922752
2022-05-01 01:00:00+00:00,37736.15625,37992.09375,37585.7890625,37953.52734375,37953.52734375,1038751744
2022-05-01 02:00:00+00:00,37938.640625,38044.78125,37841.0625,37841.0625,37841.0625,175978496
2022-05-01 03:00:00+00:00,37841.74609375,38050.20703125,37841.74609375,38046.7109375,38046.7109375,279838720
2022-05-01 04:00:00+00:00,38049.4453125,38064.76171875,37938.49609375,37939.51171875,37939.51171875,148811776
2022-05-01 05:00:00+00:00,37947.8203125,38147.27734375,37947.8203125,38078.7578125,38078.7578125,578273280
2022-05-01 06:00:00+00:00,38075.9609375,38122.29296875,38001.390625,38001.390625,38001.390625,135424000
2022-05-01 07:00:00+00:00,38000.78125,38011.296875,37944.15625,37977.73046875,37977.73046875,117776384
2022-05-01 08:00:00+00:00,37975.8984375,38064.5,37974.33203125,38050.6328125,38050.6328125,0
2022-05-01 09:00:00+00:00,38050.578125,38075.58203125,37932.34765625,38002.546875,38002.546875,0
2022-05-01 10:00:00+00:00,38001.4375,38080.26953125,37986.3359375,38055.94921875,38055.94921875,120254464
2022-05-01 11:00:00+00:00,38049.52734375,38049.52734375,37938.19921875,37947.8828125,37947.8828125,28225536
2022-05-01 12:00:00+00:00,37947.484375,38013.46875,37896.3125,37955.09375,37955.09375,258062336
2022-05-01 13:00:00+00:00,37955.92578125,38023.359375,37936.16015625,37936.16015625,37936.16015625,0
2022-05-01 14:00:00+00:00,37939.33984375,38034.92578125,37935.3515625,38006.35546875,38006.35546875,0
2022-05-01 15:00:00+00:00,38009.91015625,38481.32421875,38003.6953125,38481.32421875,38481.32421875,716513280
2022-05-01 16:00:00+00:00,38488.609375,38627.859375,38444.0859375,38530.96484375,38530.96484375,0
2022-05-01 17:00:00+00:00,38524.48046875,38572.859375,38404.19921875,38405.69921875,38405.69921875,0
2022-05-01 18:00:00+00:00,38402.93359375,38402.93359375,38008.71484375,38008.71484375,38008.71484375,258402304
2022-05-01 19:00:00+00:00,37996.51953125,37996.51953125,37819.38671875,37870.2265625,37870.2265625,552105984
2022-05-01 20:00:00+00:00,37867.375,38122.5703125,37793.03515625,38122.5703125,38122.5703125,540370944
2022-05-01 21:00:00+00:00,38165.98046875,38340.984375,38151.609375,38340.984375,38340.984375,679366656
2022-05-01 22:00:00+00:00,38333.671875,38521.1953125,38181.36328125,38346.45703125,38346.45703125,483211264
2022-05-01 23:00:00+00:00,38340.41015625,38579.60546875,38286.5390625,38483.234375,38483.234375,0
2022-05-02 00:00:00+00:00,38472.1875,38746.9375,38469.15234375,38673.73046875,38673.73046875,428419072
2022-05-02 01:00:00+00:00,38673.0546875,38726.51953125,38545.2109375,38545.2109375,38545.2109375,0
2022-05-02 02:00:00+00:00,38538.90625,38605.37109375,38453.15625,38602.21484375,38602.21484375,96708608
2022-05-02 03:00:00+00:00,38602.375,38691.84765625,38602.375,38683.10546875,38683.10546875,100272128
2022-05-02 04:00:00+00:00,38686.546875,38974.21484375,38631.234375,38966.73828125,38966.73828125,497111040
2022-05-02 05:00:00+00:00,38951.1953125,38995.98828125,38895.51953125,38991.03125,38991.03125,42106880
2022-05-02 06:00:00+00:00,38991.26171875,39074.97265625,38945.9296875,38946.8046875,38946.8046875,239407104
2022-05-02 07:00:00+00:00,38944.35546875,39006.06640625,38921.203125,38921.203125,38921.203125,61845504
2022-05-02 08:00:00+00:00,38905.91796875,38954.66015625,38818.6875,38891.359375,38891.359375,465424384
2022-05-02 09:00:00+00:00,38901.0625,39007.453125,38835.32421875,38835.32421875,38835.32421875,179976192
2022-05-02 10:00:00+00:00,38818.78125,38845.0078125,38704.62890625,38722.44921875,38722.44921875,307744768
2022-05-02 11:00:00+00:00,38723.421875,38747.45703125,38540.78125,38540.78125,38540.78125,442634240
2022-05-02 12:00:00+00:00,38543.51171875,38669.39453125,38477.453125,38521.59375,38521.59375,420542464
2022-05-02 13:00:00+00:00,38521.859375,38970.30078125,38434.91015625,38956.171875,38956.171875,2691776512
2022-05-02 14:00:00+00:00,38953.83984375,39041.82421875,38674.6640625,38836.05078125,38836.05078125,1897836544
2022-05-02 15:00:00+00:00,38848.6640625,38857.94140625,38650.2109375,38679.03515625,38679.03515625,36913152
2022-05-02 16:00:00+00:00,38680.45703125,38801.0625,38592.10546875,38592.10546875,38592.10546875,0
2022-05-02 17:00:00+00:00,38588.69140625,38588.69140625,38273.19140625,38354.15625,38354.15625,669442048
2022-05-02 18:00:00+00:00,38357.3203125,38452.5546875,38156.5625,38245.21875,38245.21875,529899520
2022-05-02 19:00:00+00:00,38239.89453125,38551.00390625,38212.84375,38547.5625,38547.5625,768260096
2022-05-02 20:00:00+00:00,38548.2578125,38561.234375,38354.109375,38354.41796875,38354.41796875,0
2022-05-02 21:00:00+00:00,38352.5234375,38680.421875,38330.22265625,38680.421875,38680.421875,176328704
2022-05-02 22:00:00+00:00,38670.58203125,38785.625,38610.93359375,38614.16015625,38614.16015625,0
2022-05-02 23:00:00+00:00,38611.71875,38700.06640625,38527.51953125,38527.51953125,38527.51953125,0
2022-05-03 00:00:00+00:00,38528.109375,38554.05859375,38429.7734375,38432.62890625,38432.62890625,0
2022-05-03 01:00:00+00:00,38430.40625,38504.23828125,38381.96875,38493.64453125,38493.64453125,0
2022-05-03 02:00:00+00:00,38496.8359375,38570.828125,38371.15234375,38423.109375,38423.109375,0
2022-05-03 03:00:00+00:00,38418.94921875,38574.42578125,38411.08984375,38503.12890625,38503.12890625,160819200
2022-05-03 04:00:00+00:00,38505.21875,38539.828125,38476.52734375,38536.0546875,38536.0546875,0
2022-05-03 05:00:00+00:00,38533.53515625,38533.53515625,38418.6171875,38531.73828125,38531.73828125,0
